STATE MEDICAL MJ LAW STATUS AT TIME OF INTERVIEW,WEIGHT IN POUNDS - RECODE,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
1 - In State where MJ approvd for med use before intvw,250,0.006469743480818753,0.0006136786311964303,0.005346842943371586,0.007826610858709575,0.4180175045485931,0.02653862356133937,0.3658585491576014,0.47207686658227693,0.013751811023243585,0.0012990061853490617,0.011372572686498078,0.01662043802897178,1688857.251182678,302.0,163864.96137656562
1 - In State where MJ approvd for med use before intvw,251,0.0001273694810522289,6.390622232737263e-05,4.649163702392723e-05,0.00034889505800266116,0.2455519737369533,0.1294775412782247,0.07403618410826862,0.5698712043323426,0.0002707311408484459,0.00013596402020412004,9.872178467202045e-05,0.0007422210654258658,33248.43902887,5.0,16711.373352145103
1 - In State where MJ approvd for med use before intvw,252,0.00010311458820631646,6.350149973204741e-05,2.9929569020132266e-05,0.00035519107598102646,0.21803800012836172,0.1186734458123497,0.06445396233578937,0.5301896270953338,0.00021917597428041996,0.00013522704758715923,6.346696476952003e-05,0.0007566103479228261,26916.958997100002,5.0,16602.263818423187
1 - In State where MJ approvd for med use before intvw,253,0.0001500711918406153,0.00011783418275393632,3.099712731133122e-05,0.0007262306960506197,0.39625035400838465,0.2236085484134919,0.09124986400707076,0.8109572064982531,0.00031898492982660056,0.0002501504286099529,6.600739770748498e-05,0.00154002164519263,39174.477517549996,6.0,30782.797859658527
1 - In State where MJ approvd for med use before intvw,254,0.0004234853014312656,0.00013007404118478588,0.0002284965329942884,0.0007847381976736983,0.5275879635104074,0.10746582124375426,0.3196070254890625,0.7264144651883963,0.000900142309145635,0.0002768196693382754,0.00048527792791628433,0.0016690822326871119,110546.3028344,21.0,34138.35231131
1 - In State where MJ approvd for med use before intvw,255,0.0011528838637394553,0.000254132593980123,0.0007403868168951287,0.001794785586481924,0.42734042247712245,0.07276670094286171,0.2911206356294684,0.5755487152254289,0.0024505208085754777,0.0005395142629195735,0.0015744114813907436,0.0038122952581098784,300947.98639551,54.0,67132.72279430946
1 - In State where MJ approvd for med use before intvw,256,0.00021604767698223958,6.677266737198358e-05,0.00011612771561179474,0.00040190737736275114,0.418439600321519,0.09426401739580542,0.24838875877139657,0.6103680521511251,0.00045922173493879277,0.00014304028490924616,0.0002456296979094388,0.0008583873735287535,56396.93242157,13.0,17359.11056248888
1 - In State where MJ approvd for med use before intvw,257,0.00024690976395419707,9.75220959744748e-05,0.00011168031771584257,0.0005457940193120734,0.518951409297892,0.12812965823516592,0.27786774796889485,0.7515221474478206,0.0005248208717638524,0.00020791608840695037,0.00023679738318828654,0.001162768188178164,64453.1497235,8.0,25475.240099135193
1 - In State where MJ approvd for med use before intvw,258,0.0002278553162023211,0.00010203013981775856,9.268798781709199e-05,0.00056002739491332,0.4899488447305088,0.1331227994318738,0.24783687314896596,0.736869827249249,0.00048431954966152597,0.00021667362455311283,0.00019715945001063894,0.0011892270042204972,59479.19019196,10.0,26506.459675793318
1 - In State where MJ approvd for med use before intvw,259,9.182737066597422e-05,5.0201311322017105e-05,3.0624706508211875e-05,0.0002753082622759875,0.6239508815156171,0.18992529878029257,0.24610995765487756,0.8939910147795168,0.0001951843457014483,0.0001075042344834083,6.45589511892169e-05,0.0005899547787058661,23970.55173301,5.0,13185.32996887266
1 - In State where MJ approvd for med use before intvw,260,0.0027367779955566494,0.000318387158506336,0.002166348789302642,0.0034568886398497842,0.43135427864237463,0.04424782904604774,0.34555067280474894,0.5214865438099061,0.0058171786747105445,0.0006574162461329374,0.004635213565233574,0.007298331286039375,714406.5875836116,164.0,82908.55284980166
1 - In State where MJ approvd for med use before intvw,261,3.55337989699859e-05,1.8284584360119077e-05,1.2640786856534e-05,9.988290565097441e-05,1.0,0.0,N/A,N/A,7.552912875478242e-05,3.884884458587009e-05,2.687979805428653e-05,0.0002122094450697127,9275.717689649999,5.0,4762.545340022659
1 - In State where MJ approvd for med use before intvw,262,0.00024016998479121194,0.000126493930157366,8.337693056183166e-05,0.0006916135808459362,0.528208633724724,0.175900259086983,0.21336126044429837,0.8221074337403721,0.0005104950844026452,0.00026872935137223713,0.0001773012246821009,0.0014689245686932357,62693.8025493,8.0,32968.772835638345
1 - In State where MJ approvd for med use before intvw,263,0.0001054983794290745,5.9056622372668096e-05,3.427043036952596e-05,0.0003247190201436419,0.36755689456444535,0.1500216065844362,0.13717280406947097,0.679951445373198,0.00022424285931402669,0.00012503139439260728,7.316480856941381e-05,0.0006870677004268076,27539.22216778,6.0,15523.718592295645
1 - In State where MJ approvd for med use before intvw,264,8.296623369957439e-05,4.5466358662049226e-05,2.759643145482948e-05,0.0002494029454918879,0.38927824249938375,0.16507133443628627,0.1364660859115056,0.7199599260733013,0.00017634949059872523,9.716546383024912e-05,5.8306287088565486e-05,0.0005332480178429379,21657.44682185,5.0,11887.141606176718
1 - In State where MJ approvd for med use before intvw,265,0.0014109859641092178,0.00025911134171821245,0.0009756558409909652,0.0020401603661632313,0.32100268405654464,0.051595525109368164,0.22712194569876992,0.4319986875702437,0.0029991316336430035,0.0005479896568448451,0.0020774615181716827,0.004327929231175332,368322.775681559,69.0,68029.29933746315
1 - In State where MJ approvd for med use before intvw,266,0.0002236332948318624,8.901471573608413e-05,0.00010053114488055778,0.0004974012001139658,0.6208030011157244,0.1456810978674182,0.3208133879161483,0.8501721907191135,0.0004753454009654024,0.00018905688038391475,0.00021380592079258084,0.0010564766768817505,58377.07672683,9.0,23343.312342987298
1 - In State where MJ approvd for med use before intvw,267,0.00025332926295407025,0.00015429059319569123,7.4533059555366e-05,0.000860667734608927,0.3571520923859007,0.14115175768298457,0.1391242235050748,0.6563544255548157,0.0005384658852596557,0.00032593307709967087,0.00015959965260390583,0.001815072454481054,66128.891191,7.0,40091.479592510346
1 - In State where MJ approvd for med use before intvw,268,0.0003248800235539121,0.00013530872904477128,0.00014072771372799958,0.0007498281262713333,0.7180736995187684,0.09991508510114082,0.48590696174394876,0.8728326742735544,0.0006905511327282073,0.00028807640969249495,0.0002986865819021773,0.0015957052962687754,84806.45100847,12.0,35236.80057758404
1 - In State where MJ approvd for med use before intvw,269,9.109898927836066e-05,4.8646670026656135e-05,3.116646122478207e-05,0.0002662499734087844,0.39604693321437107,0.17099703661811463,0.13495256546386986,0.7337892270698323,0.0001936361292652007,0.00010318459686013188,6.639236627419e-05,0.0005646102174606477,23780.41557201,5.0,12741.348452165088
1 - In State where MJ approvd for med use before intvw,270,0.0020944870781757093,0.00030193712288601224,0.0015678083497917608,0.0027975988744747883,0.41156788445570563,0.043604313251187264,0.32758516539047516,0.5010380505263666,0.004451952473091394,0.0006415154450025918,0.0033325700169891327,0.005945083380794407,546743.421894962,107.0,78670.01710689793
1 - In State where MJ approvd for med use before intvw,271,4.757237301535422e-05,3.479988269082456e-05,1.0945503367492341e-05,0.00020673816912259222,0.562173012945339,0.21702584154328897,0.17930923498799178,0.8829850076405207,0.00010111780870044842,7.421120426387196e-05,2.3152826097284157e-05,0.00044150668328410837,12418.2585231,3.0,9061.082859455313
1 - In State where MJ approvd for med use before intvw,272,0.00014535057565739272,9.238083021632098e-05,4.054785429182278e-05,0.0005208923801729467,0.3938218769802175,0.17681821903162107,0.12797735730786572,0.7420042240798275,0.00030895098924496763,0.00019625186144334758,8.623999874574107e-05,0.0011061670259897298,37942.211215999996,3.0,24136.731559540487
1 - In State where MJ approvd for med use before intvw,273,0.0001743967950284434,0.000142053474509688,3.3958286907940584e-05,0.0008951154473682898,0.32246605516791516,0.20770537545796283,0.06586884091574087,0.7626073549235155,0.0003706903952839558,0.00030092480042164725,7.256781182339255e-05,0.001891241660485117,45524.41572684,3.0,37060.05101008847
1 - In State where MJ approvd for med use before intvw,274,0.00014467177228943452,0.00010369314972769468,3.4286087102341395e-05,0.0006102325324224307,0.5801417360983881,0.20466144051552645,0.20354227087831694,0.881948310290399,0.0003075081537344443,0.00022043065499475584,7.285715154365607e-05,0.001296919349869719,37765.0168661,4.0,27127.3470479393
1 - In State where MJ approvd for med use before intvw,275,0.0010197187126897472,0.00022528389297386258,0.0006542234907631433,0.0015890805643615415,0.3377171133633622,0.056754285122503856,0.2344860446781681,0.45913709303017985,0.002167470638573139,0.0004775155624938793,0.0013921796309716748,0.0033730551540088432,266186.64977963,58.0,58748.515017908605
1 - In State where MJ approvd for med use before intvw,276,8.286070074878946e-05,3.9677547412849885e-05,3.1669089396773775e-05,0.00021678323385100482,0.4239776502030841,0.12791534408171615,0.20448614183559713,0.6782097394998926,0.0001761251742560105,8.462065480547902e-05,6.709481630492884e-05,0.0004622500409673011,21629.8985752,5.0,10360.945615689812
1 - In State where MJ approvd for med use before intvw,277,0.00010767470079450725,0.00010744513322413142,1.4508217635884221e-05,0.0007986445442086832,0.69909855403458,0.25814993207520304,0.16494841739080202,0.964698105168738,0.00022886875526059847,0.0002283235509059438,3.084928812649399e-05,0.0016958060560236933,28107.327554000003,1.0,28107.327554000003
1 - In State where MJ approvd for med use before intvw,278,2.4189785346175842e-05,1.728772135325349e-05,5.75723082431087e-06,0.00010163066286754075,0.07894065085032581,0.057642311847694,0.017137923045425156,0.29640393602707177,5.141677684125731e-05,3.671770521815817e-05,1.2250654882762303e-05,0.00021577246034960897,6314.4844162,2.0,4508.498205312876
1 - In State where MJ approvd for med use before intvw,279,1.638129669046401e-05,9.97799016679996e-06,4.819648253396325e-06,5.5676145807979196e-05,0.06557484254198147,0.047807007842557425,0.014431133552737362,0.2516846165370996,3.4819386127259276e-05,2.128471002950159e-05,1.0199573927869698e-05,0.00011885963209017069,4276.162073734,4.0,2619.3594168452914
1 - In State where MJ approvd for med use before intvw,280,0.002258905118118945,0.0003297016762644434,0.0016847710953297632,0.0030280983040615883,0.4287992135586308,0.046577814477139684,0.33878469937589006,0.5237847055921624,0.0048014324518285655,0.0007058489016563534,0.0035731549308601032,0.006449199505518891,589662.9904693,122.0,85751.37507871214
1 - In State where MJ approvd for med use before intvw,281,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0
1 - In State where MJ approvd for med use before intvw,282,0.0001494144300020298,8.400801021423767e-05,4.829592862473256e-05,0.0004621496437188291,0.40156887071361624,0.19270367827596163,0.11820079555947381,0.7706022131756163,0.000317588944851573,0.00017854007939234348,0.00010266338419362592,0.0009820187755964756,39003.03687285,5.0,21933.78383932217
1 - In State where MJ approvd for med use before intvw,283,0.00016583408829218884,7.70091251737727e-05,6.524895562314695e-05,0.00042141181755423916,0.5814855561064589,0.1890766481806313,0.2258912128219231,0.8686880564081261,0.00035248987076029643,0.000163747921723857,0.00013863405390361782,0.0008959424073787822,43289.21283137,9.0,20047.424426341477
1 - In State where MJ approvd for med use before intvw,284,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0
1 - In State where MJ approvd for med use before intvw,285,0.0006499218696389775,0.0001809282149219407,0.00037152464638402023,0.001136695259439876,0.30236394057147725,0.06103302307503181,0.1950978796872897,0.43661460493051507,0.0013814462285322798,0.00038122218695596836,0.00079348019496548,0.002404044797103975,169655.14405574,28.0,47679.41588999938
1 - In State where MJ approvd for med use before intvw,286,2.0803023164841573e-05,1.2713596910631856e-05,6.095635792461075e-06,7.099348304797502e-05,0.1422038495794169,0.10078839406443357,0.03056995524137091,0.46567429209162575,4.4218019481485905e-05,2.7166519650889404e-05,1.2872552124077411e-05,0.0001518800621755108,5430.4064176,4.0,3303.1985281448074
1 - In State where MJ approvd for med use before intvw,287,0.00011631036663705977,5.126514145726038e-05,4.7987081738625986e-05,0.0002818838941628618,0.5686036746671682,0.18964941862958798,0.21810106466390988,0.8616520719802527,0.0002472243585513233,0.00010897855337780373,0.00010198574177987473,0.0005991743744565673,30361.57564285,9.0,13345.32304188887
1 - In State where MJ approvd for med use before intvw,288,0.0001472741119587177,7.096626171088651e-05,5.5946154460160756e-05,0.00038763040883686614,0.566720300322289,0.22787399430150068,0.16861121389516515,0.8940189624174525,0.00031303957603215544,0.00014962668558468387,0.00011984161122715993,0.0008174394536580329,38444.32976831,8.0,18624.101944868802
1 - In State where MJ approvd for med use before intvw,289,3.716736159949264e-05,2.3597476255958273e-05,1.0383111757193129e-05,0.0001330350053810747,0.16637818857140105,0.1136757851526447,0.037049985831285534,0.5086743160330938,7.900135986289533e-05,5.017507216840006e-05,2.2059692233494782e-05,0.000282882352542006,9702.141720259999,4.0,6140.1878811549905
1 - In State where MJ approvd for med use before intvw,290,0.0012936620854886714,0.00019415808812917637,0.0009569261121204633,0.0017486858127020938,0.4848900219227168,0.05949445153917013,0.368446361156199,0.6029976485543973,0.0027497529972121907,0.0004110218268930756,0.002036366618418598,0.0037121255313313888,337696.63358912,56.0,51377.11218214673
1 - In State where MJ approvd for med use before intvw,291,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0
1 - In State where MJ approvd for med use before intvw,292,2.771493320064636e-06,2.769930411011713e-06,3.7230445798615063e-07,2.06311160219549e-05,0.051196115243058254,0.06869552706815688,0.0031409940832682324,0.480258535326093,5.890968089029642e-06,5.89001682525839e-06,7.907122496055421e-07,4.388747412809485e-05,723.46865128,1.0,723.4686512800001
1 - In State where MJ approvd for med use before intvw,293,2.9931204351186402e-05,1.7912613475838228e-05,8.996586621601122e-06,9.95748045033451e-05,0.39651937504781565,0.2316137137624364,0.0859515027609043,0.8211447162071622,6.362049239756134e-05,3.7903179632550736e-05,1.9226021730105493e-05,0.00021050387990655147,7813.220362599999,3.0,4698.584246028721
1 - In State where MJ approvd for med use before intvw,294,5.5931787617245475e-05,5.342333416587546e-05,8.211986976377159e-06,0.00038084541714533525,0.518817415569712,0.30142138478950226,0.08708005325429445,0.9241720155593623,0.00011888622412695982,0.00011353460190978017,1.7459707230359366e-05,0.0008090405572981699,14600.394183949998,2.0,13941.486032937892
1 - In State where MJ approvd for med use before intvw,295,0.008117895974919912,0.0005766441868050568,0.007037944223651245,0.009362000708277418,0.3839804296520844,0.020987863315942,0.34278580822091853,0.4269098668471112,0.017255053725765454,0.0011580657220969838,0.01507667361034878,0.01974187216925179,2119089.809702186,463.0,157826.75154223328
1 - In State where MJ approvd for med use before intvw,75,0.001892146269498504,0.000277602853047021,0.0014091051017373526,0.0025403526869561396,0.47755371827273974,0.046382448213375976,0.3862161601143375,0.5704174576189562,0.004021865473279296,0.0005828754251303816,0.003005657829388212,0.005379797187962489,493924.520657564,146.0,72684.44838833102
1 - In State where MJ approvd for med use before intvw,76,8.631291169377371e-05,4.690461239827539e-05,2.8975210682523967e-05,0.0002570843604406376,0.4314725891875499,0.17084504481436874,0.1577943339411858,0.7545522908938024,0.0001834630467185813,0.00010003749292483144,6.135771095997209e-05,0.0005484316726322522,22531.061272659997,9.0,12205.379376417643
1 - In State where MJ approvd for med use before intvw,77,4.0607931349289926e-05,2.4660342462831023e-05,1.199136477456537e-05,0.00013750657351353505,0.4259059719632172,0.18316675201424867,0.1414594051271702,0.7696031945323962,8.63144882970868e-05,5.231698118224424e-05,2.5547112198820518e-05,0.0002915834119341491,10600.265608382,5.0,6452.04917730729
1 - In State where MJ approvd for med use before intvw,78,7.67376570244943e-05,2.8132613998001884e-05,3.674576023990135e-05,0.00016024737727059462,0.458746409766404,0.13820128601225168,0.21698178730541767,0.7216300961364897,0.0001631102934600089,5.940132787680233e-05,7.848574904402217e-05,0.00033894739691647254,20031.54358265,17.0,7379.771756675805
1 - In State where MJ approvd for med use before intvw,79,7.545841077067874e-05,1.7229282406983365e-05,4.77015616153982e-05,0.00011936464122377893,0.5614016958618898,0.12121170113936931,0.3225884046406016,0.7747984699967368,0.00016039118214024485,3.665646284637939e-05,0.00010134765569818705,0.00025382379273272476,19697.610047539998,10.0,4462.700011150888
1 - In State where MJ approvd for med use before intvw,80,0.0004298541835083671,0.0001337990843026682,0.00023002327292243245,0.0008031471675252772,0.5861641233178696,0.09357433630129855,0.3949199999052925,0.7545333142244698,0.0009136797334675248,0.00028387663645397244,0.0004894501677926473,0.0017049818616516011,112208.8312962671,49.0,35016.34667640009
1 - In State where MJ approvd for med use before intvw,81,9.920026401899983e-05,3.6285724417945656e-05,4.758052594776171e-05,0.0002068102672914858,0.6913379927840037,0.1129525509897133,0.4361508322992536,0.866407662270133,0.00021085585360372235,7.765013624372559e-05,0.00010063031785856053,0.000441763716164178,25895.1665865,9.0,9513.170411784786
1 - In State where MJ approvd for med use before intvw,82,0.00023735457903529866,7.052009979905999e-05,0.00013068108063694057,0.00043106691543652587,0.6733388424808402,0.13231919126101474,0.3810771099640607,0.8734296691083705,0.0005045107779113819,0.00014962811956671887,0.0002780540035263743,0.0009152329157603751,61958.8710269,21.0,18451.081752304148
1 - In State where MJ approvd for med use before intvw,83,7.729865561328598e-05,2.827960698784071e-05,3.707086664983437e-05,0.000161172960541113,0.7224206459168934,0.12225629866552469,0.4333846541437638,0.8985354284587508,0.0001643027281523954,5.990424452617804e-05,7.899317349904467e-05,0.00034171179867021543,20177.98625652,12.0,7374.966235060257
1 - In State where MJ approvd for med use before intvw,84,0.00014608241723200168,4.3540193254681666e-05,8.0277850299606e-05,0.00026581331483806886,0.6166316710431899,0.11105074397052338,0.3850252213252484,0.8051539478303675,0.0003105065605072307,9.21535374200713e-05,0.00017106611492483098,0.0005635444806286569,38133.25062176,18.0,11499.04832594614
1 - In State where MJ approvd for med use before intvw,85,0.0003710637681948526,8.57283790268357e-05,0.00023329269495564486,0.0005901475653401543,0.4714912589021943,0.0759382899225562,0.3260171059411241,0.6219744703594683,0.000788717332134861,0.00018191397890837712,0.0004962452096775723,0.0012533476462151909,96862.222965251,50.0,22402.14019134028
1 - In State where MJ approvd for med use before intvw,86,0.00022851693861482687,5.7238439056393005e-05,0.00013817017433421028,0.00037791734934525094,0.7241519910187924,0.0787051644273892,0.5433323864566265,0.8527754260864834,0.00048572586606533653,0.00012225926925776715,0.00029295783146601463,0.0008052342717749424,59651.89963743,23.0,14817.792407649824
1 - In State where MJ approvd for med use before intvw,87,0.00012432143203250872,3.4945121453988554e-05,7.068788951668695e-05,0.0002186398489735919,0.34609873111729283,0.08687643129380455,0.19666534711377748,0.5336498736533098,0.0002642523377501397,7.420083399302324e-05,0.00015033636665252038,0.00046444697046336633,32452.77847383,18.0,9155.820712662802
1 - In State where MJ approvd for med use before intvw,88,0.0001506131703955608,8.180014787350388e-05,5.059099242446409e-05,0.00044829802330192785,0.40306179292305594,0.16533195258154332,0.145179751411518,0.7285881343114909,0.00032013693634561606,0.00017380336327517314,0.00010757186005946244,0.0009523366336926616,39315.95521527,13.0,21294.495248227995
1 - In State where MJ approvd for med use before intvw,89,0.0001323144960847422,3.547649248302274e-05,7.721745991906467e-05,0.0002267160510227758,0.49524070660570496,0.10354840908596721,0.29921357894969797,0.6927420397496749,0.0002812420540609766,7.538235206022324e-05,0.00016415642809736012,0.0004817995115639679,34539.28224694,21.0,9184.693219420595
1 - In State where MJ approvd for med use before intvw,90,0.00113225484498472,0.00022026321299821672,0.0007659791847485473,0.0016733827628367425,0.5941643001858654,0.05965135280869793,0.4711150418776036,0.7064249364956116,0.002406672645452608,0.0004679636028482487,0.001628289667909669,0.003555826348641408,295563.001965755,122.0,57432.79053175309
1 - In State where MJ approvd for med use before intvw,91,6.13823483675265e-05,2.574078354024191e-05,2.643828506809773e-05,0.00014250616726082174,0.34893765210269334,0.10837489027942063,0.17052899356578444,0.5828438066192957,0.00013047170377245078,5.4813070031364624e-05,5.610896418722875e-05,0.0003033595097527259,16023.204697754,10.0,6746.556383781066
1 - In State where MJ approvd for med use before intvw,92,0.0002099528646160353,5.8481938139404456e-05,0.00011998605634184376,0.0003673529490256689,0.5554985102191974,0.08634860970064048,0.3823734071433279,0.7161231151779079,0.00044626686151441977,0.00012452299865452595,0.00025478116325473876,0.0007815548243283663,54805.94692272,28.0,15318.03042042346
1 - In State where MJ approvd for med use before intvw,93,0.0003189926676408441,5.9496849778124564e-05,0.0002193179055219457,0.0004639462127942039,0.46334250674451993,0.06995354635292843,0.3291671946213706,0.6030445559939562,0.0006780372198994963,0.00012479266979614938,0.0004684765159524316,0.000981247391413898,83269.61979506,35.0,15824.974051455058
1 - In State where MJ approvd for med use before intvw,94,0.0002830939876959474,7.589708653123028e-05,0.0001652158158838352,0.0004850350714738984,0.5147936112929791,0.10911936602270424,0.3061316095976624,0.7184226060809599,0.0006017325156944929,0.00016186123298410191,0.0003505322465174,0.0010327632684290803,73898.65383442,30.0,19867.315701156498
1 - In State where MJ approvd for med use before intvw,95,0.0011852812480826944,0.00018374032171179663,0.0008681112611822246,0.0016181436393722728,0.4537844558270768,0.04765789313963408,0.3608710401969822,0.5500327169238359,0.0025193833080635153,0.0003833721549473147,0.0018557089144261075,0.0034196005598809693,309404.976634713,134.0,48608.119343597995
1 - In State where MJ approvd for med use before intvw,96,0.000351343362205865,8.965667457430443e-05,0.0002104347587969008,0.0005865500088130045,0.527749230471553,0.08878269709808567,0.35333908319472,0.6956389438993148,0.0007468004775847207,0.00019083952881122316,0.00044694768279077433,0.0012475704729057726,91714.42216766,33.0,23356.778814499172
1 - In State where MJ approvd for med use before intvw,97,0.00035208936401424505,8.410564653845581e-05,0.0002179038659952492,0.000568859458795676,0.40874436869280306,0.08181686932215444,0.25938928078101514,0.5770873918001447,0.0007483861472364242,0.0001772716630232961,0.0004650175031210243,0.0012042236692877575,91909.157950804,44.0,22074.348095058172
1 - In State where MJ approvd for med use before intvw,98,0.0008568860743793698,0.00015880164021764748,0.0005905284888910606,0.001243234667218824,0.4787538037862533,0.05646253864946209,0.36830624330281386,0.5913183294795813,0.0018213605219820704,0.000340238144851644,0.0012513992192299862,0.002650227105357718,223680.933323483,83.0,41058.83491008353
1 - In State where MJ approvd for med use before intvw,99,0.0003176277592230671,7.605343878336591e-05,0.00019635321128067147,0.000513767180318074,0.5049870130984697,0.0887618317764326,0.33330920042694445,0.6754968407067444,0.0006751360287346607,0.00016174655217463367,0.0004172326998032043,0.0010922824959987377,82913.325069404,35.0,19871.029706203528
2 - Not in State MJ approvd for med use/by intvw date,100,0.0034482825026368566,0.0004651040113998677,0.0026296368115594983,0.004520629821850599,0.5626427712836254,0.03818220600966825,0.485063899531511,0.6372738624369919,0.006511904628012997,0.0008820989611674488,0.004959632052880718,0.008545837105144023,900137.2196549,252.0,121397.02708499473
2 - Not in State MJ approvd for med use/by intvw date,101,0.0009337557471015587,0.0002501278824837043,0.0005451507243481658,0.0015989306514958249,0.6991090482804988,0.07440638838862733,0.5331007478228125,0.8254216517975459,0.0017633498317886289,0.00047373461569667557,0.0010277656216194121,0.003023806932883807,243746.93819026,58.0,65667.39046492579
2 - Not in State MJ approvd for med use/by intvw date,102,0.00047776747181101044,9.409836577575564e-05,0.00032166056500940567,0.0007095817278470728,0.5396753237909397,0.07273326097907076,0.39435958350999056,0.6785452961329665,0.0009022393636313476,0.00017598101699315717,0.0006097512200607813,0.0013348421093850684,124716.082104252,63.0,24842.243172862527
2 - Not in State MJ approvd for med use/by intvw date,103,0.0010000999042290722,0.00019586938624498905,0.000674796392545164,0.0014819920433352958,0.5564806629680361,0.06500469087544415,0.42503873063797604,0.680463880809581,0.0018886373694279935,0.00037151136230815655,0.0012720433519847647,0.0028032723721047865,261065.369928797,69.0,50737.528305072876
2 - Not in State MJ approvd for med use/by intvw date,104,0.0005235793799544133,9.89133167136547e-05,0.00035824004753967766,0.000765169734601779,0.4113103573689265,0.07698527585129594,0.26949980172922544,0.5695608643834849,0.0009887528022573906,0.00018804421189108026,0.0006747796785878651,0.0014486049837546828,136674.790125348,47.0,25585.34698952537
2 - Not in State MJ approvd for med use/by intvw date,105,0.002457201225542731,0.0002789106719613154,0.0019561477729489666,0.0030861991222345974,0.5056977510305221,0.04377613415740171,0.41849332771013437,0.5925568686226794,0.0046402984733226234,0.0005173953942251412,0.003708823645917063,0.005804351220431499,641426.0657592,204.0,73395.82798248266
2 - Not in State MJ approvd for med use/by intvw date,106,0.00044868364963945645,0.00011194034730132469,0.0002718260704616851,0.0007405244399251017,0.36627838158260373,0.07601253746729864,0.23041579720439928,0.5273558157375267,0.0008473160573029291,0.00021097219153823083,0.0005138208705072535,0.0013969635982908524,117124.061785029,45.0,29140.368782890495
2 - Not in State MJ approvd for med use/by intvw date,107,0.0008225375235548342,0.00014772423600619688,0.000573419623394705,0.0011797550916784543,0.5333932892453722,0.06207203020667778,0.4092266031351065,0.6535562312691993,0.0015533199215131569,0.00027753574655394245,0.0010848381270919807,0.002223662820732641,214714.61196938,70.0,38771.4268064495
2 - Not in State MJ approvd for med use/by intvw date,108,0.0011646152842745036,0.00015550067362907313,0.0008906243262711192,0.0015227681331652651,0.46871573257101745,0.058906671947132866,0.3542451096335889,0.5865762154999401,0.0021993162258957992,0.0002969914465145008,0.0016767213412281418,0.0028843211426034764,304010.348094398,90.0,40725.24167659816
2 - Not in State MJ approvd for med use/by intvw date,109,0.0006394374310955727,0.0001661818635794409,0.0003793712793395902,0.0010775916381187095,0.6799129826753121,0.0608772776744717,0.5477352824578173,0.7883852444270847,0.0012075447889469263,0.00031302903927681665,0.0007173268127767593,0.002032094298960446,166918.29365184,49.0,43723.799444607015
2 - Not in State MJ approvd for med use/by intvw date,110,0.005037768857237483,0.00039364109199108626,0.0043057843094747705,0.005893454446112439,0.48446221806720663,0.028118041400502728,0.42842096170341637,0.5408969820831611,0.009513568076634846,0.000759477745917042,0.00810317946185098,0.01116667646349309,1315055.610713501,478.0,99949.58135477839
2 - Not in State MJ approvd for med use/by intvw date,111,0.0007388905584634202,0.00017357977106787715,0.0004609222740252703,0.0011842944891549687,0.6291565907250337,0.07537415473529266,0.4699687383623342,0.7644926654172852,0.0013953569185743042,0.0003271413845673394,0.0008711948444958299,0.0022341805342172027,192879.467507643,49.0,45325.71734507233
2 - Not in State MJ approvd for med use/by intvw date,112,0.0013581969896297962,0.00017833632884578193,0.0010432943717200692,0.0017679799778220148,0.4638913743435351,0.04118974507831197,0.3828782014734887,0.5468562872256826,0.0025648853467662106,0.0003357412991955312,0.001971734312339249,0.003335875846537508,354542.779210851,105.0,45498.125466178964
2 - Not in State MJ approvd for med use/by intvw date,113,0.0011163947910837954,0.00027503399264000453,0.0006805601777058766,0.0018308290203424104,0.539408890617988,0.07291456092502459,0.39376543915825546,0.678620194254006,0.002108254297955288,0.0005166788636231824,0.001288392609647492,0.0034480293419741404,291422.904740241,69.0,72064.97735510688
2 - Not in State MJ approvd for med use/by intvw date,114,0.0010525833739393857,0.00016810754260139797,0.0007636946138776321,0.001450593712003353,0.582796394902862,0.07688366982250786,0.42534883009723945,0.7249960280220101,0.0019877497098581714,0.0003133402861628594,0.0014481581584738926,0.002727846745764923,274765.61765118,73.0,43984.59382526217
2 - Not in State MJ approvd for med use/by intvw date,115,0.005102132658860631,0.000304540532855456,0.004525529400279887,0.005751777167230644,0.49172609003579043,0.023892373900696765,0.44395939404211465,0.5396443324907938,0.009635115814485729,0.0005666001537291914,0.00856114734373706,0.010842336827469623,1331857.091855251,430.0,79223.84890575334
2 - Not in State MJ approvd for med use/by intvw date,116,0.00128019274873846,0.00022939905162705553,0.0008931693954508416,0.0018346110330055817,0.5151093888575219,0.05435860101169343,0.40692956292884813,0.6218916274627939,0.0024175783390380143,0.00042831019887472934,0.0016934760594067616,0.0034502246950449075,334180.607473609,89.0,59811.134637148876
