STATE MEDICAL MJ LAW STATUS AT TIME OF INTERVIEW,WEIGHT IN POUNDS - RECODE,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
In State where MJ approvd for med use before intvw,246,8.418790670245923e-05,4.900095169100016e-05,2.6278537532062594e-05,0.00026967631833903536,0.26915600341622403,0.13547979046051986,0.08497737712737942,0.5935706099704987,0.0002570926105682819,0.0001488398136166426,8.074316263913009e-05,0.0008182879906055183,21619.31,6.0,12610.227560916577
In State where MJ approvd for med use before intvw,247,0.00023767795087250898,8.562534674401137e-05,0.00011561253609402656,0.0004885588525908322,0.4986306614040624,0.15087503125932994,0.22922960082502247,0.7688291404607115,0.0007258197436871089,0.0002593986136792661,0.0003550550231198979,0.0014831795247287002,61035.29,12.0,21999.677647949753
In State where MJ approvd for med use before intvw,248,0.00014863841518274505,7.405531029696408e-05,5.4864401955980045e-05,0.0004026260556505717,0.3565380822312936,0.14860181011106555,0.13169222979487552,0.6693474243591334,0.00045391125265913996,0.0002283356964267209,0.00016591941611447477,0.001241159546778827,38170.09,10.0,18939.27978095524
In State where MJ approvd for med use before intvw,249,0.00011699727699465786,7.875472355498275e-05,3.043560928010763e-05,0.00044963757735998894,0.28949240475922755,0.15949002656619474,0.0795199011561203,0.6577282653521209,0.00035728570230691265,0.00023954533079174182,9.342912461225144e-05,0.0013652917407612026,30044.7,5.0,20256.3033844727
In State where MJ approvd for med use before intvw,250,0.0034736674445920352,0.0004012635345300383,0.0027567669400277643,0.004376180663297354,0.29723563895375926,0.029880912998590456,0.24110406944242466,0.36023211185027504,0.010607868357298543,0.0011676329367154464,0.008509443742348062,0.01321686540761798,892031.84,159.0,104559.32695115631
In State where MJ approvd for med use before intvw,251,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0
In State where MJ approvd for med use before intvw,252,0.0004358010814015396,0.00028125536809936946,0.00011982062108437784,0.0015837377216667752,0.3809530763433737,0.18740239167629485,0.11154490558934377,0.7510176458305473,0.0013308471738344018,0.0008555815984574069,0.0003675502608701184,0.004806668485140709,111912.97000000002,7.0,72364.52573235524
In State where MJ approvd for med use before intvw,253,1.2793582359615474e-05,1.0793217377818836e-05,2.366459757412315e-06,6.916163668990075e-05,0.0488185676893141,0.04348224398548606,0.007824173436625911,0.2503951442547019,3.906897814882697e-05,3.296987898666523e-05,7.222964168067582e-06,0.00021129424548474928,3285.37,2.0,2771.786250867841
In State where MJ approvd for med use before intvw,254,3.043162854963046e-05,1.7047602730850857e-05,9.923591512785941e-06,9.331750174965083e-05,0.13252765433823935,0.06447812525284893,0.047395684296837215,0.31931617709170906,9.293195583683771e-05,5.243502632400896e-05,3.0060045148450384e-05,0.0002872654652973914,7814.79,5.0,4372.453979506246
In State where MJ approvd for med use before intvw,255,0.0015823192164528023,0.0007004458421531013,0.0006524287446821345,0.0038324767741711404,0.4600841477922086,0.11958134287481928,0.24546747255837661,0.6906000656104242,0.004832078549570661,0.002145602666720516,0.0019850070460267813,0.011714737627821981,406336.86,36.0,179906.72437677474
In State where MJ approvd for med use before intvw,256,0.00020829235734889993,0.0001094537447560694,7.280175216261797e-05,0.0005957929123295048,0.3207411527143369,0.14866833464971477,0.1076149637537541,0.6489899285243113,0.0006360821644076568,0.00033633134784539565,0.00022083225305495263,0.001830732453272168,53489.119999999995,9.0,27989.566765257372
In State where MJ approvd for med use before intvw,257,1.4810963439135407e-05,1.13821296084978e-05,3.184007424668861e-06,6.889284331154943e-05,0.1400275605524039,0.10285256110160218,0.028649587774252222,0.4733817073587891,4.5229646450960765e-05,3.470293554902974e-05,9.74708910516312e-06,0.00020985308392177282,3803.4300000000003,2.0,2921.9981339658657
In State where MJ approvd for med use before intvw,258,6.896580344481686e-05,5.594391002675145e-05,1.3611921330189159e-05,0.00034934169201151946,0.2774919601552738,0.1840724060335901,0.05768003664479552,0.7067311537232029,0.00021060742738539956,0.00017136740127451924,4.135596336210818e-05,0.001071787019898329,17710.3,2.0,14362.474217947269
In State where MJ approvd for med use before intvw,259,0.0001964116704965073,0.00013903217804085293,4.7662762743327685e-05,0.0008090098200600164,0.5094649869068633,0.21070891707364475,0.16128983400622668,0.8486935836961459,0.0005998009820162117,0.00042555232538923427,0.00014504026133581787,0.0024768909078033852,50438.18,2.0,35667.63647988468
In State where MJ approvd for med use before intvw,260,0.002315082523314195,0.0004367123909501756,0.0015871929416728017,0.003375654972630437,0.3161818550052282,0.04684566013860498,0.23062738627552626,0.4163009923948141,0.007069787489827984,0.0013300648591401203,0.004850395947250663,0.010294199159443905,594509.22,101.0,112483.31356112247
In State where MJ approvd for med use before intvw,261,3.491156502247706e-05,3.485520566709311e-05,4.738449403637146e-06,0.0002571691995037212,0.4137389178270519,0.29461364499952974,0.05851893863345814,0.8890470213217646,0.0001066127635454174,0.00010604290083512367,1.4577470733829085e-05,0.0007792627898435752,8965.23,1.0,8965.23
In State where MJ approvd for med use before intvw,262,0.00010746142668056757,9.898612732236574e-05,1.702165978429337e-05,0.0006781014217323795,0.49930394675038847,0.3006378898651421,0.08254574152482243,0.9170315690109038,0.00032816517006821017,0.00030167360184323543,5.216273437572549e-05,0.0020615354935122404,27595.91,3.0,25436.380179681622
In State where MJ approvd for med use before intvw,263,4.613247332353769e-05,3.644474313942444e-05,9.499524028467322e-06,0.0002240011691322069,0.27957885018756995,0.19937880624501117,0.05085262778617546,0.7375995067097824,0.00014087911747986812,0.00011178165771733646,2.8807576217031386e-05,0.0006886478718339046,11846.74,5.0,9336.623718164934
In State where MJ approvd for med use before intvw,264,4.969277748402775e-05,3.6715351007128145e-05,1.1335176027410409e-05,0.0002178220824825529,0.15031703050060996,0.11012395510330264,0.030566478791659888,0.498143646792843,0.00015175155660907108,0.00011229134327197954,3.453524029927653e-05,0.0006665474535261301,12761.019999999999,3.0,9424.655687769182
In State where MJ approvd for med use before intvw,265,0.001045026724892336,0.00038283928825917705,0.0005020889841297198,0.002173797421003329,0.2745825504446734,0.08250982437950671,0.14184074599850932,0.4643342019885409,0.0031912974124149868,0.0011612904818304537,0.0015401165522572749,0.006601029230464387,268361.07,43.0,98635.77349519343
In State where MJ approvd for med use before intvw,266,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0
In State where MJ approvd for med use before intvw,267,2.1564785820494673e-05,1.0518798935593189e-05,8.128330303253227e-06,5.721096969206721e-05,0.06779099152741141,0.041791292730080185,0.01900377859884267,0.21444710478092505,6.585443563208223e-05,3.194064943082499e-05,2.495917355130121e-05,0.0001737443790857941,5537.8,5.0,2715.997122862983
In State where MJ approvd for med use before intvw,268,0.00026055119559067867,0.00016255649520689188,7.479004742181313e-05,0.0009072813533122745,0.43718256711228176,0.16448812115881076,0.16941035104208876,0.7473640974659482,0.0007956699445900092,0.0004954234515650873,0.0002288977511591286,0.00276194603259426,66909.1,7.0,41648.55763504182
In State where MJ approvd for med use before intvw,269,0.00018552078776485812,0.000108885608289926,5.734382766460159e-05,0.0006000315188430522,0.24465842460077034,0.14128234053170716,0.06558591428487187,0.5991548079039359,0.0005665424585234199,0.00033169994982003683,0.00017558838111751847,0.0018263802706423987,47641.42,9.0,27994.241475860712
In State where MJ approvd for med use before intvw,270,0.0010441771865062261,0.0002267333655816501,0.0006762431126166191,0.0016119759399990108,0.273466244944017,0.05084985196744166,0.1840638272861416,0.3857624561988518,0.003188703096318794,0.0006981268358293151,0.002057326665739031,0.004939172941422399,268142.91,52.0,58257.39101274189
In State where MJ approvd for med use before intvw,271,0.0001360773499529179,0.00011405949313653703,2.5443600543493895e-05,0.0007274183320809762,0.9300907428843371,0.0812051559446782,0.5224687427766459,0.9938567100407546,0.0004155523341642535,0.0003491347555318505,7.737449549685356e-05,0.002228497402994587,34944.43,5.0,29294.900582724295
In State where MJ approvd for med use before intvw,272,1.6570982986119584e-05,1.3051451154455719e-05,3.4287238133873602e-06,8.008333715732147e-05,0.049563434359081567,0.04537693297196716,0.007535946320882643,0.2636991825421652,5.060438538566989e-05,3.9778964815990695e-05,1.0502463135870594e-05,0.0002437915492952099,4255.4,2.0,3350.9256733326692
In State where MJ approvd for med use before intvw,273,0.00021288004376281573,0.0001835595080761268,3.793010331185105e-05,0.0011938109350207184,0.8869988616244112,0.09782702670500952,0.5270089207934686,0.982237622575009,0.0006500920183501091,0.000559537217109673,0.00011614767956540862,0.0036297297564406904,54667.229999999996,3.0,47144.07542435953
In State where MJ approvd for med use before intvw,274,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0
In State where MJ approvd for med use before intvw,275,0.0007477329941024064,0.00016610039973050637,0.0004794494378567886,0.001165963758822505,0.28519281613093334,0.0520302352212635,0.19319541098136003,0.3993161390124822,0.00228342329666465,0.0005017504335348585,0.0014710055336146263,0.0035429371060304187,192016.55,40.0,42741.055861736735
In State where MJ approvd for med use before intvw,276,8.81220840773351e-05,5.2597500827206975e-05,2.6702574083833473e-05,0.00029077364402039943,0.44616684056242856,0.17973190897068303,0.15827683398082468,0.7753488883804568,0.0002691067818591802,0.00016077701702602154,8.144292774548243e-05,0.0008888083679060038,22629.6,5.0,13494.147547681552
In State where MJ approvd for med use before intvw,277,0.0001855330542019513,0.00014305012688507786,3.967885604277264e-05,0.0008670630023598569,0.8218097813581605,0.13648900143301546,0.4168460309532383,0.9674865916132708,0.0005665799177079771,0.00043709363906622106,0.00012103014459409424,0.0026479938131304514,47644.57,2.0,36762.486668430094
In State where MJ approvd for med use before intvw,278,0.00013501425873817645,9.989249203482312e-05,3.073284682886466e-05,0.0005929291904039323,0.17815878765761484,0.11549756241065201,0.042829846297637676,0.5122480492388812,0.00041230587150262643,0.0003053517751908554,9.369661222900377e-05,0.0018123615593260694,34671.43,6.0,25753.47866942833
In State where MJ approvd for med use before intvw,279,3.4345634450175336e-06,3.4428834805803056e-06,4.6243118716757177e-07,2.5508661726396453e-05,0.0407191959483479,0.044780403769214244,0.004266601392440531,0.29602343079056315,1.048845275797974e-05,1.0575439883630546e-05,1.39567105598684e-06,7.881593902638465e-05,881.99,1.0,881.9900000000001
In State where MJ approvd for med use before intvw,280,0.0017215748197270957,0.00040474398710197866,0.001075519039932481,0.0027546410223372735,0.3433863094486109,0.06171261885401132,0.23223584049423643,0.4748336946857519,0.005257336617912717,0.0012363231026940138,0.003282903865586331,0.00840923129333068,442097.46,75.0,104191.84639400918
In State where MJ approvd for med use before intvw,281,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0
In State where MJ approvd for med use before intvw,282,0.0001251130633040604,0.00010552332686314975,2.315035337766084e-05,0.0006758537008013835,0.32318679313495063,0.20221167805824802,0.06989250259321182,0.752131360911835,0.0003820696501543494,0.0003216414302410469,7.09049504712975e-05,0.0020559655815548363,32128.82,2.0,27137.4880392309
In State where MJ approvd for med use before intvw,283,0.00015619855136236201,0.00010820237762176912,3.907081238455773e-05,0.000624236400097562,0.421570518213605,0.19973352076520443,0.12403650021051194,0.789529117461503,0.000476998358905157,0.00033223919119466455,0.00011838691501341671,0.00191981109797036,40111.52,3.0,27721.775803281434
In State where MJ approvd for med use before intvw,284,0.0001096935288208232,5.5477634615048016e-05,3.988483464708714e-05,0.0003016484912958995,0.2106254434901073,0.14283879276477188,0.04566646532644477,0.5980459832057483,0.0003349815524771649,0.00016744176166238095,0.00012323535535250824,0.0009102243744716877,28169.11,4.0,14290.159521303463
In State where MJ approvd for med use before intvw,285,0.0003922222466343791,0.0001360799899903199,0.00019592992941735125,0.0007850155313557972,0.16656738750723096,0.05858803535775904,0.07912112650100253,0.317354293380412,0.0011977663450710727,0.0004232987555402041,0.0005905503604220327,0.0024278175425427573,100722.0,31.0,34818.19312060292
In State where MJ approvd for med use before intvw,286,7.762902331820604e-06,7.781707523369692e-06,1.0451955506371682e-06,5.765433154897965e-05,0.07077162191090834,0.08334143412383918,0.00600062222687979,0.4900214577243587,2.37063125126505e-05,2.3902923398244325e-05,3.1544892326417744e-06,0.00017813153652679307,1993.5000000000002,1.0,1993.5000000000002
In State where MJ approvd for med use before intvw,287,0.00010978122411077182,5.671297214235102e-05,3.9059771686451325e-05,0.0003085111243859494,0.3277713476506524,0.15477950398899623,0.10684089841605918,0.6652679128051888,0.00033524935591723755,0.00017270868433583178,0.00011961300501417279,0.0009392661812407018,28191.629999999997,7.0,14575.12578332345
In State where MJ approvd for med use before intvw,288,5.5830863664380016e-05,3.2532000399796806e-05,1.740486397487919e-05,0.00017907757963935765,0.24108585972386545,0.1459172328382224,0.06053918285889941,0.6102930671176504,0.00017049601364346555,9.930325630801544e-05,5.3174677773053376e-05,0.0005465264470545043,14337.27,5.0,8365.481825866338
In State where MJ approvd for med use before intvw,289,5.090435099920175e-05,4.5574086344780746e-05,8.491415950462323e-06,0.00030509683373305523,0.1925122262711375,0.15996738661332013,0.029535610272519268,0.6512734586453406,0.00015545145378091004,0.00013919538811982675,2.5921283859434003e-05,0.0009316484071894526,13072.15,2.0,11705.551325046592
In State where MJ approvd for med use before intvw,290,0.00045133525839526024,0.0001445509661436165,0.00023781457804323658,0.0008564002410882067,0.19766963530670537,0.06177847114404712,0.10155136442992316,0.34938540375371163,0.0013782853662396384,0.00044766120958242305,0.0007195816621428058,0.002638373184146136,115902.12,27.0,36946.534997027804
In State where MJ approvd for med use before intvw,291,9.205318510767012e-06,6.61913495327102e-06,2.184637771566812e-06,3.878719765994698e-05,0.21697837843791648,0.20925773201034004,0.02304364297907751,0.7650065659663458,2.8111155862442756e-05,2.0219175118225416e-05,6.668648341931754e-06,0.00011849216851451929,2363.91,2.0,1699.6982894914026
In State where MJ approvd for med use before intvw,292,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0
In State where MJ approvd for med use before intvw,293,2.367227653631173e-06,2.3660041782059916e-06,3.206044456406695e-07,1.747852728982603e-05,0.023263610111232125,0.027235738637274028,0.002161172492802479,0.20755741695302762,7.229028029315393e-06,7.211418429180793e-06,9.828205092274333e-07,5.317020891861782e-05,607.9,1.0,607.9
In State where MJ approvd for med use before intvw,294,1.8840390671566494e-05,1.8847243882813346e-05,2.5471018043291506e-06,0.0001393439901518087,0.13645123234456408,0.1295764090223047,0.01721267506212495,0.5877279008052612,5.753469128289711e-05,5.748419003717916e-05,7.79732545673655e-06,0.0004244007546237215,4838.18,1.0,4838.180000000001
In State where MJ approvd for med use before intvw,295,0.00555475148086883,0.000627996973812386,0.00442989410967629,0.006963239624032788,0.26787628458164453,0.026041004820179868,0.21908138135184332,0.3230433216277716,0.016963072431790033,0.0019184656468446805,0.013523127699160337,0.02125919531443373,1426450.65,275.0,162186.96211670808
In State where MJ approvd for med use before intvw,75,0.0008681649513652923,0.00017092594928470536,0.0005855197910111563,0.0012870743430788154,0.37589338704412595,0.05827931364084013,0.26816852184909373,0.49747586419874895,0.002651197808483681,0.000508750264713537,0.0018057794917598507,0.0038908758721268415,222943.27000000002,110.0,43965.42982159393
In State where MJ approvd for med use before intvw,76,1.8556588152407683e-06,1.397465657975218e-06,4.1141516535188157e-07,8.369774550289653e-06,0.02007910627688545,0.015906838549081984,0.004050261368871966,0.09358147116510672,5.666801656209351e-06,4.2708214033490696e-06,1.25493460840901e-06,2.558869818553701e-05,476.53,2.0,359.04628072158056
In State where MJ approvd for med use before intvw,77,5.4236733076179665e-06,5.231538527198739e-06,7.876752786372298e-07,3.734461435648374e-05,0.13509313908543769,0.19098431500823795,0.005903901357267648,0.8042238551693421,1.656278655856257e-05,1.607185828172621e-05,2.3776968913724717e-06,0.00011536486680824614,1392.79,2.0,1340.156711172242
In State where MJ approvd for med use before intvw,78,9.386020652630971e-05,4.825877934530914e-05,3.355900858632764e-05,0.0002624864156018406,0.4367116094893586,0.1477877149151452,0.18904151311789164,0.720554313511873,0.00028662983164091634,0.00014792880276175746,0.00010207751228431148,0.0008045773471721135,24103.14,11.0,12377.628008564485
In State where MJ approvd for med use before intvw,79,7.427997446320945e-05,5.5221798287006484e-05,1.678878999239823e-05,0.00032857809063604494,0.5348369354622541,0.20903564849317033,0.17637264063524552,0.8605981538551564,0.00022683581639800998,0.0001689003494984185,5.114458458590023e-05,0.0010054524973957084,19074.97,6.0,14152.213775883265
In State where MJ approvd for med use before intvw,80,0.00014584976726809073,2.4587159894939862e-05,0.0001041010558058819,0.0002043379700478194,0.1942976746097028,0.04037672127608315,0.125840865053178,0.2877367405637184,0.0004453952935337027,7.461568887433055e-05,0.0003185680366275643,0.000622683149434466,37453.97,36.0,6288.419209507267
In State where MJ approvd for med use before intvw,81,2.4831669017502076e-05,1.2523530896298044e-05,9.05472048487246e-06,6.809650690228908e-05,0.2980476746903482,0.12825280723138233,0.11077674696076607,0.5913641038608816,7.583082728306686e-05,3.810315805104077e-05,2.7753874316267097e-05,0.00020717235477854895,6376.73,5.0,3230.0017173834444
In State where MJ approvd for med use before intvw,82,4.39823810769907e-05,1.7920370396964207e-05,1.9467917392054787e-05,9.936297201277732e-05,0.20031334763746025,0.09154068643808408,0.07395790761342835,0.43997818282908835,0.00013431317647623892,5.4401910505045705e-05,5.97365329713209e-05,0.0003019651282965249,11294.6,9.0,4608.253576291131
In State where MJ approvd for med use before intvw,83,6.264679705260787e-05,2.0872310000523992e-05,3.21706073922572e-05,0.0001219904810910883,0.309328903761803,0.10013107366236353,0.1492164733469832,0.5335102960297945,0.00019131047710829746,6.38994817064338e-05,9.807622081399978e-05,0.0003731429946710261,16087.59,15.0,5364.233363948664
In State where MJ approvd for med use before intvw,84,9.058288712250559e-05,3.5070536715694764e-05,4.175413077869129e-05,0.0001965024958320745,0.4084372385980462,0.1227622238807355,0.19992614459610528,0.6560852622993393,0.0002766215699535465,0.00010739441643350142,0.00012723013977589075,0.0006013203415786307,23261.53,14.0,9032.038855014964
In State where MJ approvd for med use before intvw,85,0.0005047200387389816,0.00018621743313309053,0.0002412614090318364,0.0010555730112346944,0.436659845908153,0.09654635490806124,0.2611858965934642,0.629566068849521,0.0015413115428102064,0.0005677929376814955,0.0007374369529010644,0.003218661314099923,129611.24,56.0,47822.464805428004
In State where MJ approvd for med use before intvw,86,8.744123840705894e-05,4.6056883908289905e-05,3.0488169939797847e-05,0.00025075813970841727,0.1947870422683291,0.09087639950713423,0.07055616736033007,0.43530900234713743,0.00026702761873918427,0.0001406761993802757,9.307842276246302e-05,0.0007658120186151801,22454.76,10.0,11800.670938671243
In State where MJ approvd for med use before intvw,87,0.00028995828458500334,0.00010641650180224908,0.00013915009685487622,0.0006041107223859771,0.6407083305655072,0.1009081113059159,0.4259521406177095,0.8108074652137282,0.0008854731666309712,0.0003246279619556648,0.00042521422901959933,0.0018430054549787216,74460.79,28.0,27435.307660255974
In State where MJ approvd for med use before intvw,88,0.00017462663398331747,0.00010833374271400101,5.0482450384539385e-05,0.000603876273576525,0.5347824655903237,0.17526732890486635,0.21928946513066164,0.8247001201399976,0.0005332739459147462,0.0003320544663381574,0.0001534266055303521,0.001851790148888875,44843.82,14.0,27840.649696266075
In State where MJ approvd for med use before intvw,89,0.00018160257622873844,7.168294593400664e-05,8.245150381925182e-05,0.0003999388982354906,0.4814786747864278,0.1118759889866104,0.27478277273858503,0.6947141545986762,0.0005545770436314692,0.00021828139252056541,0.0002523342221722094,0.0012184013913605835,46635.23,21.0,18408.76269179708
In State where MJ approvd for med use before intvw,90,0.0005236160761997739,0.00010931314842539296,0.000344855315146804,0.0007949663843751192,0.3725189911291618,0.06630911656982115,0.2518322515185828,0.5115012822095736,0.0015990161679811426,0.0003277771149288787,0.0010610256305858413,0.002409135656881598,134463.71,81.0,28258.146997128104
In State where MJ approvd for med use before intvw,91,6.198880979050217e-05,2.5257921103856138e-05,2.7437147047913307e-05,0.0001400453676670261,0.183701685989905,0.07664927527246947,0.07488853750233766,0.3848482205367306,0.00018930111888142885,7.651908012484994e-05,8.43295876878799e-05,0.00042488327524162905,15918.619999999999,12.0,6512.038177145463
In State where MJ approvd for med use before intvw,92,9.51328396394586e-05,3.123191535493707e-05,4.933155299257305e-05,0.00018344997828490106,0.16977438515555898,0.058842389157887934,0.0814890533515097,0.3203488631944444,0.00029051619230921797,9.55062545996614e-05,0.00015050809119729935,0.0005606918859660404,24429.95,18.0,7966.640955678875
In State where MJ approvd for med use before intvw,93,0.0001553416531139963,3.3799645893990425e-05,0.00010052274738916889,0.00024004823161393355,0.3726965766525644,0.06979884955359326,0.24640991955875904,0.5191208231787431,0.0004743815672982302,0.00010154508950174447,0.0003091401295572402,0.0007278834711785736,39891.47,35.0,8750.178692695366
In State where MJ approvd for med use before intvw,94,0.0005661537046336099,0.00038722862315496956,0.00014408185448074333,0.0022218907678545935,0.6196471121091114,0.175857696681065,0.2680604123840674,0.8787437164756727,0.0017289173660248163,0.0011778613886676253,0.0004420547555155071,0.0067367089573585085,145387.30000000002,24.0,99706.5604898454
In State where MJ approvd for med use before intvw,95,0.0006600929615322978,9.184435686704168e-05,0.0004997154483710349,0.0008718967605712651,0.2580721529502675,0.03606544739192095,0.19266453885452817,0.33643165270337727,0.002015788601299546,0.0002802424495395935,0.0015263057470575598,0.002661829034727104,169510.74,102.0,23801.697890528736
In State where MJ approvd for med use before intvw,96,0.00032369301152686866,9.234674083410392e-05,0.00018292649266058773,0.0005727208428141175,0.40363330041580775,0.082596952949235,0.2541274201618278,0.5734695502092575,0.000988492107901772,0.0002777366391345523,0.0005634205062992053,0.0017337019232258684,83123.81,33.0,23873.21849379132
In State where MJ approvd for med use before intvw,97,0.00044398999904065944,0.00015949219324134283,0.00021640551952704164,0.000910697380434647,0.3956849345399165,0.10263224626167054,0.21720532064839607,0.6070842858387728,0.0013558544497726272,0.00048481106215936785,0.000662927645194729,0.0027710563946249283,114015.87,37.0,41068.769768670936
In State where MJ approvd for med use before intvw,98,0.0006762900323629616,0.00012769084504818157,0.00046354409666631393,0.0009865804289210332,0.4058999255792221,0.05397595722263853,0.30392607124100396,0.5166910730510237,0.0020652511356054745,0.0003912170850017545,0.0014136955994641775,0.0030161938634208356,173670.12,71.0,32972.28431304086
In State where MJ approvd for med use before intvw,99,0.00031045258038743057,8.864515558150017e-05,0.00017535866364040155,0.0005495637978120522,0.40326070660226393,0.08733067183220176,0.24641575160472956,0.5827387753274467,0.0009480585451726457,0.0002718090369801519,0.0005342155613428449,0.0016819554769885697,79723.69,41.0,22619.750907693484
Not in State MJ approvd for med use/by intvw date,100,0.003206390736777987,0.00026523122885599356,0.002717304673101772,0.00378317317093966,0.5871525465049171,0.044589669941787966,0.49606430038031296,0.672641394804324,0.004767593631575879,0.0003884295067072311,0.004050382803733009,0.005611087174754419,823395.64,396.0,69347.70458117414
Not in State MJ approvd for med use/by intvw date,101,0.0006184835713873186,0.00012272438078213445,0.00041584512254547114,0.000919775472869463,0.7758773736237534,0.06626367971779382,0.617644369942316,0.8812206618082912,0.0009196253913655985,0.0001817133382973536,0.0006193399696850247,0.0013653045406498675,158825.52,83.0,31423.55819172934
Not in State MJ approvd for med use/by intvw date,102,0.0007159952820603794,0.00012102168164014196,0.0005105736590645339,0.0010039821818195295,0.6662821163976989,0.05585600764535525,0.5470919569117179,0.7674390311085102,0.0010646158959464955,0.00018096656475633758,0.0007577076430836232,0.001495650769887634,183866.36000000002,99.0,30932.462152363496
Not in State MJ approvd for med use/by intvw date,103,0.0006530419798447228,8.513161648390269e-05,0.0005031352020652509,0.0008475749050399704,0.7061221356746881,0.07707879749110269,0.5333588953431496,0.8347418658957615,0.0009710104100999282,0.00012728154514574284,0.0007470292826752736,0.0012620627818241562,167700.06,97.0,21460.134093523277
Not in State MJ approvd for med use/by intvw date,104,0.0006340388544410536,0.00013411472953131362,0.0004152782370064587,0.0009679267839532851,0.6543467071915042,0.08701578543440046,0.46720671258062874,0.8034130206638942,0.0009427545962917797,0.00020019438575384567,0.0006164440467658852,0.0014415463090548175,162820.09,87.0,34282.05823537292
Not in State MJ approvd for med use/by intvw date,105,0.0033472066697916017,0.00032927474468375564,0.0027491448822761066,0.004074841985853968,0.6806955121276385,0.035010479788758646,0.6070104650690041,0.7463381718320905,0.004976973336226208,0.0004957494995711125,0.004077491541268554,0.00607366789426826,859556.93,330.0,83691.3209356472
Not in State MJ approvd for med use/by intvw date,106,0.0009693455339023851,0.00022326069396826377,0.0006114429037394084,0.0015364211951029525,0.6043943402318877,0.07050980195907593,0.4585782069513934,0.7337408269592516,0.0014413232739293323,0.0003327639558513182,0.0009081118556122673,0.0022869010873463286,248926.27,95.0,57788.26416852388
Not in State MJ approvd for med use/by intvw date,107,0.000866991929509554,0.00014756912948575367,0.0006167831768883418,0.0012185784219162195,0.6647898012671738,0.05257764195565073,0.5529915096188429,0.7607255004620391,0.0012891333405956123,0.00022039783415836984,0.0009156875140709257,0.0018146053585478981,222642.04,99.0,37360.62314358796
Not in State MJ approvd for med use/by intvw date,108,0.0014250976052957998,0.0002629835615189939,0.000985136161295376,0.0020611402810522894,0.5740881529296138,0.069429982382398,0.43304384468996665,0.7040260945355458,0.002118982627242019,0.0003912352178762897,0.0014644584365783237,0.0030651415049568927,365962.62,142.0,66853.34953040125
Not in State MJ approvd for med use/by intvw date,109,0.0010728876976379394,0.00026956682503520774,0.0006489863297616295,0.0017731793802838022,0.645827392587745,0.08878882540313394,0.4561835575485767,0.7985429065417337,0.0015952804803181168,0.00040231523351663624,0.0009631169633973918,0.0026412817473580505,275515.72,75.0,69459.6282280952
Not in State MJ approvd for med use/by intvw date,110,0.006054255129616533,0.00043746138408443374,0.00523918240959414,0.006995239064308415,0.6052630343412444,0.033015973490624566,0.5376846941720639,0.6690434296209307,0.009002093184968545,0.0006503034135820284,0.007790202697117354,0.010400536402742638,1554722.33,597.0,115582.05645445707
Not in State MJ approvd for med use/by intvw date,111,0.0007617590613318595,0.0002174066926340728,0.0004303677045684459,0.001347983972110458,0.7242113947264605,0.07965758672333016,0.5418206175761022,0.8536128780204804,0.001132662219842378,0.0003223496033833684,0.0006409161860345014,0.0020009473383387853,195618.41999999998,58.0,55500.65375796758
Not in State MJ approvd for med use/by intvw date,112,0.0019803035732353603,0.00024719120231147705,0.0015426568422050955,0.0025417931851114735,0.5991484936970235,0.06933309135778352,0.4562284932386295,0.7269836309700336,0.002944520328121689,0.00037161293213371565,0.0022873909285378883,0.0037897150118121293,508538.56,162.0,63034.45720607262
Not in State MJ approvd for med use/by intvw date,113,0.0011217144646631892,0.00019273023200907388,0.0007954181504914966,0.0015816521260344444,0.6809931545913861,0.06239339921530213,0.5458307438884601,0.7913100804306659,0.0016678811714472151,0.0002858169038158403,0.0011837467744426182,0.002349553389932621,288054.35,93.0,50409.0506842204
Not in State MJ approvd for med use/by intvw date,114,0.0013278319243038648,0.000217137547706837,0.0009573167379210306,0.0018414851691960833,0.54663634929436,0.08299880028610118,0.3815845061535786,0.7020348745157602,0.001974357945056833,0.0003198131678924973,0.0014277999453857072,0.0027295649862276125,340984.96,92.0,56623.99793447121
Not in State MJ approvd for med use/by intvw date,115,0.009142710693725612,0.0010024997075566708,0.007340575510468799,0.011382202863015594,0.6715178292843801,0.04130310972420251,0.5843142823715837,0.7483076169356184,0.013594328594695237,0.0014897531319607723,0.010915009450576201,0.016920092027788436,2347832.42,712.0,261946.0287159032
