STATE MEDICAL MJ LAW STATUS AT TIME OF INTERVIEW,WEIGHT IN POUNDS - RECODE,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
1 - In State where MJ approvd for med use before intvw,251,5.442664444092629e-05,2.930593499214048e-05,1.8454821405587516e-05,0.0001605028772660886,0.6240913683663292,0.21007907546867416,0.21557212812455123,0.9093365038184593,0.0001295115736517274,6.95711052648072e-05,4.402497082428394e-05,0.0003809307183404511,14137.4076108,4.0,7618.2775127717505
1 - In State where MJ approvd for med use before intvw,252,0.00010647269672923937,8.001805167246849e-05,2.353071422276155e-05,0.0004816310140188003,0.2779895070143374,0.16103737605220372,0.07135958006870617,0.6586035597853614,0.00025335838073415934,0.00019017923786578527,5.6088391745817584e-05,0.0011436584044470545,27656.452616992,6.0,20827.409584268236
1 - In State where MJ approvd for med use before intvw,253,4.8401683122323885e-05,4.5114985643898004e-05,7.443314456081063e-06,0.0003146709776565163,0.09023262524543273,0.07282298115423884,0.0164216203005478,0.3707508063920979,0.00011517480478459818,0.00010742676413407325,1.768812319270238e-05,0.0007495488319849519,12572.4143088,2.0,11718.31434759979
1 - In State where MJ approvd for med use before intvw,254,0.00012587727563577694,3.7076947619801024e-05,6.966313970596565e-05,0.00022744265924378815,0.2014657086231487,0.06522117696916038,0.10052112369725302,0.3628837101394077,0.00029953277888142136,8.825604681368256e-05,0.00016573117589692806,0.0005412994430262526,32696.82290503,7.0,9633.403795093313
1 - In State where MJ approvd for med use before intvw,255,0.000881418804562293,0.00018895261344556097,0.000572996914623666,0.0013556269894895384,0.3093151611841527,0.05137774797077905,0.21646991631336907,0.42060556558104717,0.0020973906732204956,0.0004471776701433035,0.0013665480469713471,0.0032178352956491966,228949.938838249,54.0,49106.57311074889
1 - In State where MJ approvd for med use before intvw,256,0.0004096667799381806,8.300545481373088e-05,0.00027269285880987456,0.0006154004989824978,0.41208114301133153,0.09129710295703149,0.2474472156406549,0.5990567714995274,0.0009748274928140454,0.0001975585972652603,0.0006488067502329309,0.0014644312588424323,106411.59880573,17.0,21727.12210677488
1 - In State where MJ approvd for med use before intvw,257,0.00011880601617497363,8.131610132912961e-05,3.0044229705420042e-05,0.00046967983740205777,0.45566781320825855,0.19426871285615555,0.14792569291664195,0.8014485309500067,0.00028270627873842056,0.00019367035643341992,7.139658924595104e-05,0.0011187212780489095,30860.05199354,6.0,21112.384674702873
1 - In State where MJ approvd for med use before intvw,258,0.000245618045464106,0.0001030222904288136,0.00010576698586023506,0.0005702825774858523,0.3581497737530032,0.1391513916453939,0.1419440495510664,0.6530400036260927,0.000584463361871304,0.00024537496708723763,0.00025145944201384907,0.001357860358871596,63799.67864936,11.0,26685.84810446938
1 - In State where MJ approvd for med use before intvw,259,7.481747762621574e-05,5.451284308907655e-05,1.731444457112886e-05,0.00032323220751432605,0.7317175712926509,0.1966163437305724,0.26729892153173945,0.9532507116597535,0.00017803282498044074,0.0001295313402882889,4.1284088557436225e-05,0.0007673982101113724,19433.95901913,4.0,14177.828501051039
1 - In State where MJ approvd for med use before intvw,260,0.002461813564774267,0.00029068282954764624,0.001941906110567233,0.003120480890332267,0.3393137197412286,0.0389172792933979,0.2659953198347706,0.42124336885360386,0.005858037953398727,0.0006901461533317733,0.00462293576491396,0.007420660329992694,639459.995825862,133.0,75466.40907512042
1 - In State where MJ approvd for med use before intvw,261,6.148758898024599e-06,6.14983321882949e-06,8.247567184963493e-07,4.583889507495761e-05,0.025388052364111197,0.02751656344979811,0.002783041578164154,0.19558858120033593,1.4631352879976927e-05,1.4663982108920122e-05,1.9544552846196564e-06,0.0001095235526260436,1597.1499205,1.0,1597.1499205
1 - In State where MJ approvd for med use before intvw,262,8.745604475639585e-05,4.861834535036705e-05,2.863140915487823e-05,0.00026710649894656004,0.2874186225987262,0.15119534032505888,0.08388278758048066,0.639873508042231,0.0002081070787682012,0.00011542909570078899,6.829859524131562e-05,0.0006339246697725163,22716.84696806,5.0,12613.809139855202
1 - In State where MJ approvd for med use before intvw,263,0.00014418698598940566,7.875290215524639e-05,4.813464151144511e-05,0.00043182834675985817,0.4171828180563606,0.17899614869114402,0.14027435113153913,0.7584710217857172,0.00034310186945027995,0.00018762194808609296,0.00011437905959697053,0.0010287291224112514,37452.79934201,6.0,20531.87726996825
1 - In State where MJ approvd for med use before intvw,264,9.031684340100212e-05,4.85368317039088e-05,3.068807008874651e-05,0.00026577712950564354,0.24286459541078567,0.11409153461082681,0.08445706262298376,0.5272723835638249,0.00021491452644699076,0.00011510489722102835,7.328805220494694e-05,0.0006300565187926954,23459.94397407,7.0,12605.656636166259
1 - In State where MJ approvd for med use before intvw,265,0.0017292956664908068,0.0003528672428761834,0.0011476713845732607,0.002604910537081884,0.42307826689029154,0.05804914399597453,0.31263356214002225,0.5417865339030246,0.004114966215112223,0.0008348398411625705,0.0027369259486381683,0.006182547288969067,449187.30463543,79.0,92428.92421706466
1 - In State where MJ approvd for med use before intvw,266,0.0002715474296580894,0.00014232429284043283,9.475507273610907e-05,0.0007779392407406177,0.6065031805353708,0.14490155148739028,0.3128417087319463,0.8391802446146865,0.0006461639385884281,0.0003373008354037283,0.00022640315357245648,0.0018427440852369745,70534.87750670001,8.0,37158.43814203498
1 - In State where MJ approvd for med use before intvw,267,0.0003069913259564453,0.0001180741038141795,0.00014177217959141376,0.0006646263700120033,0.6303832630273744,0.12761385901655586,0.3621087077568568,0.8367095045344908,0.0007305048865395928,0.0002811225044031416,0.00033717572856374465,0.001581942360199657,79741.4860425,11.0,30757.419235661786
1 - In State where MJ approvd for med use before intvw,268,6.636376192879899e-05,2.8595006855241706e-05,2.792936033028777e-05,0.00015768051658143583,0.17755399024381804,0.08370981562683386,0.06390017619089045,0.4057371460574123,0.00015791668454181621,6.800122134762427e-05,6.64937287589803e-05,0.000374990924417514,17238.09289753,9.0,7405.866548280121
1 - In State where MJ approvd for med use before intvw,269,9.283211935932094e-05,6.668208555393638e-05,2.193239765336424e-05,0.00039283564811021406,0.3337848029378492,0.20457255077642347,0.0731758163796811,0.7607264526015561,0.00022089978147927185,0.00015871048600141812,5.216772057138212e-05,0.0009348711287082693,24113.290911800003,4.0,17324.429399432993
1 - In State where MJ approvd for med use before intvw,270,0.001928117470163334,0.0002642061216480803,0.0014641111547758167,0.002538802847159151,0.3912855618537759,0.04019878705669363,0.3141250507655379,0.47429291636750415,0.004588075019346004,0.0006359779328653177,0.0034725183326647616,0.00605982829583833,500831.58491957997,97.0,68098.31889147853
1 - In State where MJ approvd for med use before intvw,271,0.00010809112404815627,8.128730847654877e-05,2.3864867217190742e-05,0.0004894315501906477,0.6377348683645854,0.22952143980669187,0.19311345012882164,0.9283088906870738,0.0002572095288449229,0.0001937651611683421,5.663248480602145e-05,0.00116734724906157,28076.8416917,3.0,21177.778682384695
1 - In State where MJ approvd for med use before intvw,272,0.00012837329703100836,3.030424406045593e-05,7.990053915372112e-05,0.0002062466527459355,0.2819502668981259,0.06897421740804542,0.1653283789938737,0.43769758966752137,0.0003054722164874943,7.264800979838792e-05,0.0001894545952652001,0.0004925013539378104,33345.16843932,8.0,7825.938281303017
1 - In State where MJ approvd for med use before intvw,273,0.00020048281404378294,0.00010390078451307641,7.078931521209068e-05,0.0005676536037652246,0.45294109928794773,0.19172682261014368,0.1489399000691477,0.7966280176141389,0.0004770612813567579,0.00024716966727408743,0.00016847792188725186,0.001350081258361998,52075.73037455,7.0,27017.40506756043
1 - In State where MJ approvd for med use before intvw,274,0.00018662895536476095,8.508872628312316e-05,7.468744593037701e-05,0.0004662701117364646,0.45748092441271937,0.16516945016109447,0.18135937433143762,0.7624553815066266,0.0004440951660083056,0.0002024874315284622,0.00017769805819890154,0.0011094199441845861,48477.1685095,7.0,22173.001978977558
1 - In State where MJ approvd for med use before intvw,275,0.0013381338837655118,0.00033119677137766174,0.0008138358601715037,0.0021994572624602156,0.32364678754913134,0.06583299669224418,0.20732473853313996,0.46679940319107144,0.0031841725100519467,0.0007863126432181344,0.001938385078749728,0.00522642667273502,347582.40833952,69.0,86009.8640801653
1 - In State where MJ approvd for med use before intvw,276,0.00016482913402183006,8.001293790481382e-05,6.216780791760004e-05,0.000436947013404487,0.4140535679927231,0.1521923554737114,0.1669761678842438,0.7135615716999204,0.0003922211400335115,0.0001901219738987654,0.00014812787406677982,0.0010381270999890702,42814.6301823,6.0,20787.769831847876
1 - In State where MJ approvd for med use before intvw,277,2.131400597601407e-05,1.524896511211722e-05,5.064926642674449e-06,8.968800579316311e-05,0.20824421513258345,0.148396651633804,0.04135541123385303,0.6159124117543121,5.071799819979724e-05,3.625237268801907e-05,1.2068061035751267e-05,0.00021312429238673567,5536.347011600001,2.0,3968.769544335479
1 - In State where MJ approvd for med use before intvw,278,0.00020631313656386939,0.00010235779839498174,7.615848460354513e-05,0.0005587774494065579,0.3859915715536319,0.14524938008695218,0.1550983122811911,0.6828228150377847,0.0004909348951396739,0.00024326648455480276,0.00018142775128999656,0.0013277453726911249,53590.16593852,10.0,26644.474286823042
1 - In State where MJ approvd for med use before intvw,279,4.306250974517648e-05,1.817121531011763e-05,1.8450347891946694e-05,0.00010050319238562076,0.47535830312840754,0.16636668699757837,0.19177302984051084,0.7757792543538724,0.0001024699108272958,4.3370466805793984e-05,4.379048738343831e-05,0.00023976113655467817,11185.555517249999,7.0,4729.767898114722
1 - In State where MJ approvd for med use before intvw,280,0.0018317685979627307,0.0002712958063362701,0.0013603318707457344,0.0024661830002224317,0.3633077224942442,0.045339546494756834,0.27793474534466206,0.4582615158606909,0.0043588069065228245,0.0006348046896156891,0.003252770090857132,0.00583872551518317,475804.81185406,101.0,70758.26537125812
1 - In State where MJ approvd for med use before intvw,281,3.629594710851362e-06,3.63197195439394e-06,4.863835348289793e-07,2.708498382034166e-05,0.050519358369641595,0.06417903139653097,0.003608068975270287,0.43877155664598505,8.636845566155688e-06,8.654264132605745e-06,1.1542116969170379e-06,6.462547829003854e-05,942.7930091299999,1.0,942.79300913
1 - In State where MJ approvd for med use before intvw,282,6.326227587654741e-05,3.713507317628392e-05,1.945745888270442e-05,0.00020566513451296202,0.2722801139059405,0.14786051302433129,0.07713473038764176,0.626155766298643,0.00015053650625943178,8.827078262767475e-05,4.635663609098549e-05,0.0004887312144241084,16432.4769539,5.0,9655.910902575366
1 - In State where MJ approvd for med use before intvw,283,0.00018244850907864375,9.306701451493458e-05,6.548569160913731e-05,0.0005082103391088924,0.4999741362966223,0.17069799840437655,0.20237251597044673,0.7975940830592438,0.0004341475349786322,0.0002209890777857617,0.00015615122302845192,0.0012064640034364364,47391.29092603,6.0,24115.290235132194
1 - In State where MJ approvd for med use before intvw,284,7.883238642462839e-05,4.203468244977748e-05,2.7012389343621113e-05,0.00023003990223657034,0.29067534548480906,0.15467797628845564,0.08325501061193592,0.6490140930280139,0.00018758654929859083,0.00010019589922966265,6.415664360207311e-05,0.0005483509870727604,20476.83797642,6.0,10904.6697164721
1 - In State where MJ approvd for med use before intvw,285,0.0010453549660952935,0.00020465038901228437,0.0007054405511749758,0.0015488022705453096,0.47093479925369874,0.06680388098499031,0.3418794355852925,0.6039966425306834,0.002487486929873009,0.0004837187597527025,0.0016829010858135604,0.0036753247207301455,271532.617993814,50.0,53215.89851674532
1 - In State where MJ approvd for med use before intvw,286,4.853020187086186e-05,4.122558127785991e-05,8.81016725310601e-06,0.00026727742433347646,0.18134234905439034,0.15377753418974344,0.02691418695060458,0.639515086633913,0.00011548062311196116,9.80404918593994e-05,2.0984374747119012e-05,0.0006352394083511896,12605.7972585,2.0,10698.82193008992
1 - In State where MJ approvd for med use before intvw,287,0.0001086516864222206,8.179194568321991e-05,2.3951803631545497e-05,0.0004927250663492131,0.3579617486760245,0.22402811578187556,0.07295780972534313,0.7979731356884227,0.00025854342175602856,0.0001946390593177994,5.698408860654378e-05,0.0011722057442550644,28222.4486615,2.0,21257.38584573333
1 - In State where MJ approvd for med use before intvw,288,9.541752615009963e-06,9.53901152548617e-06,1.281055278740122e-06,7.106656125701002e-05,0.09025255045596796,0.09437460381968919,0.009764279342573906,0.49952547571448846,2.2705191717389543e-05,2.2689729650593772e-05,3.050716222528419e-06,0.00016896375234426566,2478.4854445,1.0,2478.4854445
1 - In State where MJ approvd for med use before intvw,289,0.00010958348948358815,5.921766395630911e-05,3.70118442971192e-05,0.000324405141270074,0.3579536680475614,0.14460998714549184,0.13609730996428715,0.6636440965371762,0.0002607607048909863,0.00014073694115641157,8.818526123118975e-05,0.0007707998599938348,28464.48599132,7.0,15396.43798980161
1 - In State where MJ approvd for med use before intvw,290,0.0011164085374445092,0.00020527474026727456,0.0007716178930487463,0.0016150168254187383,0.4376009159849001,0.05357396320085199,0.33444696312206856,0.546448509998471,0.0026565633065914044,0.0004856714425200496,0.0018398243525431692,0.0038344780255577,289988.89636050997,55.0,53543.57944512523
1 - In State where MJ approvd for med use before intvw,291,2.7739528188135255e-05,2.321860714666019e-05,5.163555162008449e-06,0.00014900692537001754,0.24552906454136836,0.1891564212194307,0.04017230208805891,0.7167451221961461,6.600792653864929e-05,5.528727865674004e-05,1.227270430677106e-05,0.0003549357482007721,7205.3866439,2.0,6022.027899402353
1 - In State where MJ approvd for med use before intvw,292,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0
1 - In State where MJ approvd for med use before intvw,293,9.583239823283176e-05,7.320552697725258e-05,2.0660182173143794e-05,0.0004443976917613135,0.8671842984079632,0.12002196675642746,0.4460150841654874,0.9814645868391684,0.00022803913100731717,0.00017401665476466844,4.923550761818758e-05,0.001055500410137997,24892.618129500002,2.0,19010.975024904637
1 - In State where MJ approvd for med use before intvw,294,2.574808708144569e-06,2.5712456623534536e-06,3.46453267005466e-07,1.913546644356013e-05,0.018750827091063724,0.02070675052258345,0.0019891661258643225,0.15484066996458212,6.126916900157498e-06,6.114927951790875e-06,8.25352971434613e-07,4.548094413634212e-05,668.81066435,1.0,668.81066435
1 - In State where MJ approvd for med use before intvw,295,0.0075069065173844,0.000734522601287217,0.006166654617306357,0.009135769193640128,0.36104148482100534,0.028385057260866993,0.30619101143783606,0.4197728914644974,0.017863149314268394,0.0017579405215994602,0.014654406468572728,0.021758966577949932,1949930.928547763,387.0,190654.63772260983
1 - In State where MJ approvd for med use before intvw,75,0.0015905620840994126,0.0002544405758531364,0.0011533909262495805,0.0021930709398924847,0.43315831947979083,0.05409919439494766,0.3292605300722992,0.5432858671487096,0.0037848410575094466,0.000600843717324279,0.00275101745389481,0.005205144464204545,413151.035566841,131.0,66333.06490829037
1 - In State where MJ approvd for med use before intvw,76,0.00010188440720269623,3.7806076304403704e-05,4.8351818679522135e-05,0.0002146727359785799,0.5497708703775183,0.14943763341887473,0.26641509169944694,0.8041406961353232,0.00024244026143695896,8.979555023207959e-05,0.00011521128463625386,0.000510097795874023,26464.637102009998,13.0,9828.002530038022
1 - In State where MJ approvd for med use before intvw,77,2.929808810908468e-05,1.597925076219322e-05,9.796610790673533e-06,8.76164893801909e-05,0.44613210079436455,0.22489621461667292,0.11461954590363545,0.8336579360228055,6.97166164655427e-05,3.806894229241047e-05,2.328081562051562e-05,0.00020875370296112006,7610.2250666,4.0,4150.547810985549
1 - In State where MJ approvd for med use before intvw,78,9.521701759309363e-05,4.6707655213459496e-05,3.55467263926838e-05,0.00025502692631653833,0.5124853327359662,0.16096136651352977,0.2237306267718884,0.7931404489120566,0.0002265747946355646,0.00011131912991980066,8.445024287520753e-05,0.0006077408280550815,24732.77202785,10.0,12097.884757893664
1 - In State where MJ approvd for med use before intvw,79,7.519365803482639e-05,2.8410519313900267e-05,3.520377317167859e-05,0.0001606029370002606,0.5479800716570741,0.1323337470423745,0.29305982518439677,0.7799876799180238,0.00017892796957729335,6.735988120868308e-05,8.399803408997164e-05,0.0003811015815434199,19531.67247963,11.0,7418.657417723455
1 - In State where MJ approvd for med use before intvw,80,0.00037296085059275225,9.240768461551514e-05,0.00022673406358062693,0.0006134352918246951,0.4602606581625683,0.08993743879273354,0.29183977482425383,0.6382735634870855,0.0008874834590102477,0.000219411991180967,0.0005400823360377663,0.0014580199675913105,96877.175175172,47.0,24006.627258991437
1 - In State where MJ approvd for med use before intvw,81,6.068805584063414e-05,2.5585068253438013e-05,2.6022337071572557e-05,0.00014152725914458688,0.24459139684286826,0.15381613777984332,0.05733637620861994,0.6328434498420313,0.00014441099014133284,6.060900943460796e-05,6.21552645174662e-05,0.0003354866911107368,15763.8191981,6.0,6652.394288579317
1 - In State where MJ approvd for med use before intvw,82,5.459697938103232e-05,2.753174172395382e-05,1.9828046010590625e-05,0.0001503248695207035,0.3915083843281716,0.15904649288032824,0.14406527324327217,0.7109444125778094,0.00012991689619857205,6.551682908642049e-05,4.717828889184994e-05,0.0003577058740324244,14181.652382885,11.0,7150.748530897451
1 - In State where MJ approvd for med use before intvw,83,5.536524186477557e-05,2.6096108858397935e-05,2.1481883016392678e-05,0.00014268517273869938,0.3534468144823859,0.1408344809953056,0.13684272406288667,0.6533777254842298,0.00013174502439330517,6.224357756071962e-05,5.100229405130819e-05,0.00034026965476713616,14381.209787099999,10.0,6775.0832936983115
1 - In State where MJ approvd for med use before intvw,84,5.719592290096251e-05,1.895861901096352e-05,2.9391315536374193e-05,0.00011130116116822132,0.49340409625146814,0.13966681359530342,0.2407272241331836,0.7494960517309717,0.00013610124337917862,4.5041722445250193e-05,7.001129213041711e-05,0.000264562932996061,14856.73210305,8.0,4914.058336597183
1 - In State where MJ approvd for med use before intvw,85,0.00042815866845446527,0.00010166748823129353,0.0002657388294789229,0.0006897811822492895,0.40191004697259053,0.072437071962114,0.26839435884001256,0.5517536048501761,0.0010188300876118146,0.00024254267803023016,0.0006315345649499008,0.0016432483122700648,111214.896310722,48.0,26334.58815474423
1 - In State where MJ approvd for med use before intvw,86,0.0002604878687733828,0.0001434013958019805,8.620334085162508e-05,0.0007868607652053426,0.6424920237616872,0.14722383592911986,0.33154828295811767,0.8668724522433057,0.0006198470280239696,0.0003417293526501305,0.00020476390223234754,0.0018747799513027987,67662.138945842,14.0,37341.803786042234
1 - In State where MJ approvd for med use before intvw,87,9.400774192852113e-05,2.767688553561251e-05,5.204049736150933e-05,0.0001698130665882526,0.20767704143669188,0.08711352319959378,0.08299421981525237,0.4315262038740831,0.0002236972482443387,6.63639868075685e-05,0.00012327084546642143,0.00040590590929500065,24418.660747253998,13.0,7167.329019800078
1 - In State where MJ approvd for med use before intvw,88,0.00021063566181344154,4.8935449791704755e-05,0.00013208904176433283,0.0003358742630043631,0.6831459600808497,0.09166204586980857,0.4794401635732454,0.8346323807048225,0.0005012206118685278,0.00011648827612792781,0.0003142508986447168,0.0007993426618709933,54712.94875912,17.0,12761.08596297471
1 - In State where MJ approvd for med use before intvw,89,7.399538625572319e-05,3.4000817151394605e-05,2.9401562974941993e-05,0.0001862127831939222,0.29429024634355794,0.1101875202428373,0.12561615103492188,0.5476087269213566,0.00017607660761353034,8.096110428951794e-05,6.991742469022739e-05,0.00044335121136886754,19220.419475817,13.0,8836.31592640417
1 - In State where MJ approvd for med use before intvw,90,0.0007131147082435464,0.00017121567018268632,0.000440242215716876,0.0011549245758322832,0.44512316933230506,0.06252112568265206,0.32545171087412367,0.5715159559290486,0.0016969006450334519,0.00040629506755076065,0.001048875161917736,0.0027441952145110847,185232.68166271242,70.0,44750.86807220258
1 - In State where MJ approvd for med use before intvw,91,0.00013759999718143708,3.870846171299552e-05,7.820251215408083e-05,0.00024210098229501765,0.606413666342209,0.10904010586353688,0.3809881830492535,0.7941099859783527,0.00032742772133938073,9.289443049781059e-05,0.00018518868034017496,0.0005788539504370054,35741.818504176,15.0,9982.266607286698
1 - In State where MJ approvd for med use before intvw,92,0.0001554281157976563,4.9461357622581186e-05,8.202142594747943e-05,0.00029451221774918823,0.32067054678731893,0.09690168869698354,0.16190052538786812,0.5356321922534177,0.00036985083452142345,0.0001177772627195375,0.0001950823384940626,0.0007010794666672858,40372.70072005,21.0,12921.598738148828
1 - In State where MJ approvd for med use before intvw,93,0.00019608982432064057,5.0787942884018035e-05,0.0001165507270747341,0.0003298918237044285,0.37472232310144793,0.08325349263441502,0.22693626292315638,0.5502476107518494,0.0004666078900458614,0.00012098153329343835,0.00027717771299336376,0.0007853976780502747,50934.64429467,30.0,13194.912959012987
1 - In State where MJ approvd for med use before intvw,94,0.00010570868636406457,3.40893787806637e-05,5.530926644564848e-05,0.0002020242519994565,0.25432068636341343,0.0905495389986088,0.11560338253569381,0.47086832395287426,0.0002515403707190937,8.128648513780574e-05,0.00013143136090181198,0.0004813585782866556,27457.99970735,19.0,8870.51524824423
1 - In State where MJ approvd for med use before intvw,95,0.001180797547888904,0.00018238949376397624,0.000865793068838528,0.0016102264866223969,0.4467134329723757,0.048788505260543256,0.3519587590719116,0.5455044366130071,0.0028097809475867482,0.00043434246460686746,0.0020595674337310667,0.003832216194372542,306714.04441362,131.0,47203.828238475515
1 - In State where MJ approvd for med use before intvw,96,0.0004832885558151072,0.0001832125908259661,0.00022566856819956479,0.001034699442424578,0.4609475049539692,0.1106099529183286,0.2591003415164429,0.6764691138594578,0.0011500150713759487,0.0004350226273626739,0.0005377960553740185,0.002457461465571883,125534.972390386,39.0,47810.39810870471
1 - In State where MJ approvd for med use before intvw,97,0.00045152294884725033,9.745018623311841e-05,0.0002926832340571942,0.000696505202913395,0.4374446545245951,0.0672757623772774,0.3098878491457159,0.573847156154439,0.0010744268408563417,0.00023100586032438804,0.0006975732127688567,0.0016545329961724221,117283.80536875401,52.0,25462.42773626164
1 - In State where MJ approvd for med use before intvw,98,0.0006519374393672819,0.00010819998420228275,0.0004671086563892339,0.0009098339819953501,0.3403079929594147,0.0531845699344321,0.24273231276113044,0.4536121738593517,0.0015513255421538406,0.000259108989847936,0.0011091048339245337,0.002169484912904571,169341.7885991506,71.0,27856.287228328136
1 - In State where MJ approvd for med use before intvw,99,0.00040173125279984703,0.00010816851089263519,0.000233905566705793,0.0006898876593609127,0.40196558366567564,0.08451800034626004,0.2490907887154724,0.5766176309453261,0.0009559444141675736,0.00025862508629773145,0.0005551160515648632,0.0016457192450741983,104350.332987975,32.0,28101.51170511578
2 - Not in State MJ approvd for med use/by intvw date,100,0.003312387231946627,0.00034792488997556937,0.002682169741443203,0.004090076837234187,0.5846659707982114,0.03716602209012033,0.5086347384060167,0.6568691169992755,0.0057134299447616135,0.0005985360993263667,0.004628741869164051,0.007050500725018975,860397.861081917,279.0,90897.490918891
2 - Not in State MJ approvd for med use/by intvw date,101,0.000520972957458779,0.0001254023615139181,0.00032123395560469686,0.0008448020606006755,0.5973915341832917,0.07992812398893265,0.43220069333457567,0.7430905771546772,0.0008986094581118006,0.00021622846816169973,0.0005541568239043676,0.0014568547660080363,135323.5557594,44.0,32913.53543490106
2 - Not in State MJ approvd for med use/by intvw date,102,0.0006259095585216829,0.00010633242792133659,0.0004449446407261001,0.0008804104933749805,0.5430666860860162,0.07273990797955478,0.39745441521157765,0.681673322621136,0.0010796112181209877,0.0001834266420173225,0.0007674278238826067,0.001518595276823987,162581.00507962,61.0,27173.625102649843
2 - Not in State MJ approvd for med use/by intvw date,103,0.0007699063094935679,0.00012976244720030788,0.0005487814930349178,0.0010800343932198962,0.5242668212222059,0.07568404571791011,0.37464148148688886,0.6696589196478473,0.0013279865714058918,0.00022286570534555065,0.0009479204232494069,0.001860155489493979,199984.39057273002,63.0,34120.97947469244
2 - Not in State MJ approvd for med use/by intvw date,104,0.0005667017297858544,7.263861198328193e-05,0.00043806313292716633,0.0007330877447403017,0.3791664601893716,0.061957316503267,0.2646881376242449,0.5088908289738717,0.000977485543199581,0.00012494835502773046,0.0007561253534592082,0.0012635682968095588,147201.67723042,62.0,18795.13428376775
2 - Not in State MJ approvd for med use/by intvw date,105,0.0028800838564297677,0.00028148058591011906,0.0023666223497194883,0.003504554446111453,0.5925146701937266,0.042941470176875114,0.5042845526491271,0.6751568912393693,0.004967763789827181,0.00048319550804470186,0.004085791613168951,0.00603896688198987,748106.37050803,235.0,73841.26153387433
2 - Not in State MJ approvd for med use/by intvw date,106,0.0008682454786521524,0.00015511537803972018,0.0006064291424267156,0.0012429563568913068,0.5793688206810063,0.07948458898946546,0.41704345941779913,0.7261722452892759,0.0014976086338250381,0.00026810582717156045,0.0010451973742685028,0.002145424490223034,225528.1464442,71.0,39953.02863042642
2 - Not in State MJ approvd for med use/by intvw date,107,0.0007244541930300835,0.0001578054984047335,0.00046770621415235516,0.0011219861240241134,0.48984320258850084,0.06915214955037262,0.3551570181340126,0.6260203029715059,0.0012495876810978128,0.0002714683943171328,0.0008076374012309409,0.0019329113892747175,188178.13090307,60.0,41184.42437722985
2 - Not in State MJ approvd for med use/by intvw date,108,0.0011341404085129132,0.0001597567011590346,0.0008546228212365312,0.001504940837686734,0.4467297810142085,0.05267444140068469,0.3448057883880997,0.553337565913006,0.001956242225868554,0.00027592096453571993,0.0014735192534328422,0.0025966933646346794,294594.778122489,97.0,41358.995524854654
2 - Not in State MJ approvd for med use/by intvw date,109,0.0006089371424023426,9.904876201061551e-05,0.0004392095869335107,0.0008441985888721927,0.6618786333872505,0.07559257507214247,0.49830881063927723,0.7941491458751964,0.001050336044748759,0.00017070154932772165,0.0007577717533904673,0.0014556904625991876,158172.39295069,52.0,25785.96522004385
2 - Not in State MJ approvd for med use/by intvw date,110,0.0054207207806459086,0.0004243739466665504,0.004631681563460708,0.006343321698370135,0.5168740552453194,0.026108000837479155,0.4644413401626365,0.5689378416081349,0.00935002651007469,0.000733190602725713,0.007986599158622027,0.010943642808208049,1408040.859537159,449.0,111541.7665843702
2 - Not in State MJ approvd for med use/by intvw date,111,0.0007302340012743806,0.00016429782630792756,0.00046469810237127204,0.0011473271765789197,0.6367754725630839,0.09191522553597128,0.44107460770130774,0.7956936782377242,0.001259557085996932,0.00028336222788206505,0.0008015433207589194,0.0019787684327083593,189679.44530342,47.0,43198.03490074993
2 - Not in State MJ approvd for med use/by intvw date,112,0.001973586496146581,0.0002154500285389918,0.0015849301196141496,0.002457314574114363,0.5684530682353186,0.04480954754338173,0.47717969383290615,0.6553024818978674,0.0034041757186204238,0.0003697826027734132,0.0027366786498857687,0.004233789295080993,512642.23686394,128.0,56127.57008938133
2 - Not in State MJ approvd for med use/by intvw date,113,0.0008729636582973702,0.00015048954887805603,0.000617446921001372,0.001234089766693816,0.527486716863078,0.0670538948402884,0.39405421164744464,0.6571045798512681,0.001505746869780594,0.00025806798533194517,0.001067121440311943,0.0021242797854327095,226753.70112446,88.0,39265.540763925725
2 - Not in State MJ approvd for med use/by intvw date,114,0.0011720841921151108,0.00018407294837673616,0.0008549532745155049,0.0016066604702244895,0.4622519081274632,0.06932028254041488,0.32928772996567374,0.600811586663665,0.0020216902348934368,0.00031897342188738387,0.0014724688301832136,0.0027751983371718716,304450.7363685,79.0,47616.121439803974
2 - Not in State MJ approvd for med use/by intvw date,115,0.005651069295128864,0.0003659364443829931,0.004961628227064703,0.006435691751283675,0.5262587569120728,0.023790454100223374,0.4783797363131672,0.573659702666411,0.009747347236252238,0.0006314517914213979,0.008557405179105571,0.011100902905479026,1467874.2531854187,437.0,95492.1670189024
2 - Not in State MJ approvd for med use/by intvw date,116,0.0011428964906735346,0.00018894041197817273,0.0008199268667814356,0.0015928812099155322,0.5254355898275876,0.07396220912819669,0.3789655153746071,0.6676558730227061,0.0019713453096906366,0.0003270474683536586,0.0014125498796485898,0.002750587638488419,296869.184414663,88.0,48573.34093073314
